group_id,title,url,visibility,members_k,members,desc,post,city,state_code,state_name,latitude,longitude
"1744787522459767",Swansea$ MA,https://www.facebook.com/groups/1744787522459767/,Private,4.8K,4800.0,"Please keep posts on the topic of Swansea. Personal attacks will be deleted and member will be blocked. Give others a break. You may need one yourself sometime. ELECTION must do so themselves. The post must include some SPECIFICS on your position regarding various popular topics. General comments such as “I will bring honesty. integrity and transCANDIDATES: Candidates in the local elections may make ONE post announcing their candidacy. Theyparency.” will NOT be enough. We would like to know your position (as applicable) on issues such as: * Taxes * Water Situation * Master Plan * Town Meeting form of government * How to attract new businesses * Anything else the candidate would like to address AD POSTS: Business ads and non-profit promos are permitted on Wednesdays ONLY. Does not need to be Swansea based. Classifieds are welcome anytime. NO GO FUND ME posts... period. ALL TOWN INFO: http://www.town.swansea.ma.us/",3 posts a day,Swansea,MA,Massachusetts,41.74734,-71.212167
"304018503435676",Simply Swansea!,https://www.facebook.com/groups/304018503435676/,Private,4K,4000.0,"The fun town page! We rarely sensor posts. Please make sure you answer Admins question prior to submitting your request. We are a fairly laid back page. with discussions in or around Swansea MA. This board is an 18+ board. We welcome and support all local businesses from all over our surrounding communities so please feel free to share. Thanks. Admin/Mod Team",1 recent anonymous post,Swansea,MA,Massachusetts,41.74734,-71.212167
"southcoastmutualaidassistance",Southcoast Mutual Aid Assistance,https://www.facebook.com/groups/southcoastmutualaidassistance/,Private,1.3K,1300.0,"Thank you for joining Mutual Aid Southcoast! We show up for our neighbors and aim to connect people with localized mutual aid. This is a rapidly changing work in progress. and we are glad you are here.",2 recent anonymous posts,Swansea,MA,Massachusetts,41.74734,-71.212167
"20andover",Somerset and Swansea Yard Sale,https://www.facebook.com/groups/20andover/,Private,42K,42000.0,"This is an online yardsale. buy. sell. trade or barter. Be courteous of other members. If you are selling a knock off please specify.",10+ posts a day,Swansea,MA,Massachusetts,41.74734,-71.212167
"oceangrove",Ocean Grove$ Swansea MA,https://www.facebook.com/groups/oceangrove/,Private,1.1K,1100.0,"This group is for all the neighbors and friends of Ocean Grove (OG). Swansea MA. Let's all have a good time!",NA,Swansea,MA,Massachusetts,41.74734,-71.212167
"1782803812035746",Buy Nothing Somerset/Swansea$ MA,https://www.facebook.com/groups/1782803812035746/,Private,2.7K,2700.0,"To join us. click “Join Group” and answer the three membership questions. Contact local volunteer admin Victoria Pendergast with any questions about membership in this Buy Nothing community group. Buy Nothing. Give Freely. Share creatively. Follow us at https://www.facebook.com/BuyNothingProject/ We offer members a way to give and receive. share. lend. and express gratitude through a worldwide network of micro-local gift economies in which the true wealth is the web of connections formed between people who are real-life neighbors. Post anything you'd like to give away. lend. or share in this Buy Nothing community group. Ask for anything you'd like to receive for free or borrow. Keep it legal. Keep it civil. Buy Nothing Somerset/Swansea. MA is for neighbors in Somerset and Swansea. MA If you live here. we’d love to have you join us! You can join one group only. the group where you live. so you can literally 'give where you live.' This is what builds community. In this group there is no buying or selling. no trades or bartering. no soliciting for cash. We're an adult-only. hyper-local gift economy. We are not a charity or community bulletin board. Please check for a message from an admin via Facebook messenger to clarify and confirm that you meet our membership criteria and to welcome you to the group. By joining this group. you agree to abide by our Mission and Rules. https://buynothingproject.org/the-fine-print-2/ Looking for an official group near you? Visit our Find A Group page for a list of all our hyper-local gift economies: http://buynothingproject.org/find-a-group/ Want to join the Buy Nothing Project network? Visit our Start A Group page to learn about how we set groups up: http://buynothingproject.org/start-a-group/ Learn more about the Buy Nothing Project at http://buynothingproject.org/ Have a concern about this group? Are you having trouble finding or being added to your local Buy Nothing group? We want to hear from you! Contact us here: https://tinyurl.com/member-relations This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License. https://creativecommons.org/licenses/by-nc/4.0/ Non-derivative (standard BNProject rule set. no rules have been changed)",10+ posts a day,Swansea,MA,Massachusetts,41.74734,-71.212167
"229311573780461",Grew up in Taunton$ MA,https://www.facebook.com/groups/229311573780461/,Private,5.9K,5900.0,"To join this group. please have your profile show that you grew up in Taunton or at least lived here at some point in your life or went to school here back in the day. If you have a good reason for joining the group and you have no connection to Taunton. please tell what it is when you ask to join the group. Also. please do not post any ads. unless approved by an administrator and the group is for reminiscing and not a place to look for help. Thank you and enjoy.",4 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"tauntonresidents",Taunton Residents,https://www.facebook.com/groups/tauntonresidents/,Private,12K,12000.0,"A group created for the Residents of Taunton for discussions or anything really. Not necessarily things to improve Taunton.",10 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"2209612535",I'm From Taunton$ MA!,https://www.facebook.com/groups/2209612535/,Private,7.1K,7100.0,"FOR THOSE JUST JOINING THIS GROUP: If you're from Taunton. join the group! However. this page is for reminiscing the old days; reconnecting with old friends etc. and is not a political page or to be used for posting ads of any sort. We are all friends here; playing name that tune; where was this. etc. If any ads or other inappropriate posts appear here that have not been approved by the below mentioned administrators they will be deleted as soon as they are seen. If you have a fundraiser. class reunion or such you would like to post please send Sonya Howland. Nancy Reed Zilch or Kathy Lambert a message and it will more than likely be approved. Thank you and enjoy our page! It's fun!",3 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"260366011262055",All Things Taunton,https://www.facebook.com/groups/260366011262055/,Private,8.3K,8300.0,"A safe place for the community (i.e. individuals and businesses of Taunton. MA) to engage in positive interactions and be notified about 'All Things Taunton'!",7 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"454986458361012",The People Of Taunton,https://www.facebook.com/groups/454986458361012/,Private,1.5K,1500.0,"A group for people who live in or work in Taunton Massachusetts. both last and present. This page is for all things pertaining to Taunton. Please respect one another.",15 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"252186701919662",Bazar Fall River $ Taunton & Região🏡,https://www.facebook.com/groups/252186701919662/,Private,10K,10000.0,"Aqui você encontra tudo que precisa dentro da Comunidade Brazileira . Criei esse grupo com o intuito de unir-mos . nos ajudarmos e sermos solidários uns com os outros . Deixo espaço livre para divulgar os seus serviços mais lembrando-se que a prioridade é colaborar . encaminhar as pessoas que precisam do nosso apoio e precisam se estabelecer dentro da comunidade . Obrigada Tasha Cruzzer ( administradora )",3 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"839849532770461",The Taunton Hub,https://www.facebook.com/groups/839849532770461/,Private,2.8K,2800.0,"The purpose of this page is to discuss anything and everything taunton. Not to be confused with the improving taunton page which is for bettering taunton. you may discuss anything on this page. Please keep it mature. no bullying.",6 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"FlavorsofTaunton",Flavors of Taunton,https://www.facebook.com/groups/FlavorsofTaunton/,Private,1.5K,1500.0,"Post both positive and not so positive comments of your visit to all Taunton Mom&Pop food establishments you visit. Think of trying something different if not pleased. It's all about supporting. not arguing. Have fun and enjoy.",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"106223236191509",Improving Taunton,https://www.facebook.com/groups/106223236191509/,Private,19K,19000.0,"PLEASE READ THE RULES PRIOR TO POSTING Be Kind and Courteous. we are all in this trying to Improve Taunton. Please treat everyone with respect. healthy debates are a natural thing of life. but be respectful about it. No hate speech or bullying. Schedule for specific posts: ADVERTISING on Thursday- Licensed and insured businesses operating in the TAUNTON area. This includes Yard Sales. Campaign ads on Tuesday - ballot questions. campaign events. advertising for a specific person. FUNDRAISING - All fundraising must be approved by an admin prior to being posted. Ongoing fundraising efforts will be limited to posting once per week. No multiple posts in one day. Any fundraising posts that have not been approved by an admin will be removed immediately. We do not under any circumstances allow GoFundMe or crowd sharing types of fundraisers. RULES: NO swearing or personal attacks NO Name Calling (Karen. Snowflake. Boomer and the like) NO blocking Admins NO turning off comments on your post NO posting pics with visible license plates Repeat offenders of the rules above will result in removal from this page. General decorum: If you don't like a post. keep scrolling. If a post/comment breaks the rules. please report it. Check to see if your PSA has already been posted. Admins are: Scott Rodrigues. Michelle Littlefield. Lauren Harwood. Tracy Marzelli. We are looking to the members of the group to help us monitor posts. If you think a post or comment breaks the rules please report it so the admins can take a look at it. We obviously can’t be everywhere so a little help from the membership will go a long way.",10 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"194206374292870",Taunton Helping Taunton,https://www.facebook.com/groups/194206374292870/,Private,2.2K,2200.0,"This a community outreach group to help our fellow neighbors in need. No selling of any kind. No private messaging anyone to sell anything. Automatic ban if you do. Small local businesses can share on Monday and Friday ONLY.",2 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"1726033047676665",Scan Taunton,https://www.facebook.com/groups/1726033047676665/,Private,28K,28000.0,"Posting happenings around town Local and intrests ect. This is Public information Inappropriate comments may be removed Posting what is heard on the scanner",3 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"627405820603266",The Better Online Yardsale of Taunton & Surrounding Areas,https://www.facebook.com/groups/627405820603266/,Private,11K,11000.0,"No crazy admins. No baloney. Just common sense. 1. List your stuff. 2. Sell your stuff. 3. Buy other people's stuff. 4. Oh. and dont post FORMULA/FOOD or ANIMALS of any kind!!! (: And now im adding handbags to the list. Too much drama over them that i dont want to deal with (: Yard sale site = yard sale stuff!!! You have your own independent consultant gig? Your own business? Your own yard sale/sales page? A stockpile of stuff that you wanna sell?? Great! Don't advertise it here (: Just be polite and show people respect. (:",2 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"2162921320694138",Taunton$ MA Moms,https://www.facebook.com/groups/2162921320694138/,Private,1.4K,1400.0,"This group is specifically for local mothers of young & school aged children in the Taunton. Massachusetts area. There are plenty of other groups for general Taunton information: we are here to help local mamas connect with one another! Our primary goals are playdates. moms' get-togethers. parenting and family resources. and general camaraderie between moms in the Taunton. Massachusetts area. Join us as we share community events and plan social time for ourselves and our children!",2 recent anonymous posts,Taunton,MA,Massachusetts,41.905007,-71.10261
"1384422248283693",The New Online Yard Sale of Taunton and Surrounding Areas,https://www.facebook.com/groups/1384422248283693/,Private,1.9K,1900.0,"ONLINE YARD SALE. It's a great place to come to sell and buy items in the comfort of your own home. Your General Location MUST be on your profile. If you are not being accepted in. your profile has no location info. possibly due to your Privacy settings.",9 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"fs02780",Free Stuff In Taunton$ Ma,https://www.facebook.com/groups/fs02780/,Private,9.8K,9800.0,"READ RULES!! If you are looking for donations for a family you must come through me in order to do that you are not allowed to just collect for anyone .. thank you .. karen you must do your iso and offer in the same post otherwise I will delete .. must offer same number of items you are iso For now on I think we just have to write a post like this ... Iso (Item example table and chairs) Offer (item example boucy seat) No more I need this because and i am in need of and you are trying to help another family then feel free to message me and then I will do what I am able to do on the group .. I will be the only one saying In need of for a family blah blah blah .. I think this will work out much better .. Karen SIMPLE RULES HERE .. IN ORDER TO ISO FOR SOMETHING YOU MUST MAKE AN OFFER THERE IS NO SELLING OR SWAPPING ITEMS JUST GIVING AND RECEIVING. Please do not instant message people about items being offered do everything on the site in public .. only message if the person asks you to get an addy or phone number THANK YOU!! ALL WE ASK IS TO RESPECT EACHOTHER.. ITEMS ARE NOT TO BE TAKEN JUST TO BE RESOLD. OTHER PEOPLE ARE GIVING AWAY TO HELP OTHERS.. ANY QUESTIONS ? ****** I AM FORCED TO ADD ONE MORE RULE DO TO THE SAFTY OF CHILDREN CAR SEATS WILL NOT BE ALLOWED TO BE OFFERED ON THE SITE SORRY THE CHILDRENS SAFTY IS FIRST ..NO WAY TO VERIFY IF IT WAS IN AN ACCIDENT OR NOT I WILL DELETE IMMEDIATELY IF OFFERED .. MOST INSURANCES PAY FOR CAR SEATS THOUGH FOR SOME 411 ... THANKS FOLKS*****There is no longer any post allowed asking or giving away pets .. thank you... GIVING AWAY MATTRESSES AND BOXSPRINGS WILL NO LONGER BE ALLOWED NEITHER ARE USED BATHING SUITS ALL FOR HEALTH REASONS No curb alerts they cause too many problems and drama... thank you",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"541489492653789",Raynham and Taunton Ma yardsale,https://www.facebook.com/groups/541489492653789/,Private,1.3K,1300.0,"Yard sale site so please only list yard sale items. 1. List your stuff. 2. Sell your stuff. 3. Buy other people's stuff. Please no spam. links and knock offs Just be polite and show people respect",10 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"1262931750487927",Improving Taunton Uncensored,https://www.facebook.com/groups/1262931750487927/,Private,3.7K,3700.0,"Rules; because clearly common sense does not prevail. DO NOT REPORT. If you are butt-hurt go cry in your pillow until you feel better. Reports will be posted. You will be tagged in said post. Racism ( calling someone out over their skin color ) is not acceptable. In which case it happens . contact an admin and the said party will be given an opportunity to clean up their shit. If multiple requests are made and it is not taken care of . offending party and post will be removed by an admin. If you want to post racist shit feel free to use your personal page. ** note there is a difference in having debates about stereotypes etc. and being an out right racist. Dead people. Use your common sense. DO NOT DELETE. if there is a problem with a post contact an admin. Screenshots are readily available so don't embarrass yourself further Cry free speech all you want. Facebook allows you to create and maintain your own page if any of this becomes too difficult",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"3679650402051968",*Free stuff around the Taunton area*,https://www.facebook.com/groups/3679650402051968/,Private,2K,2000.0,"sharing is caring.. if you don't use it or want it.. post it!! someone else may want it or can use it.",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"629271107486386",Taunton Area Scanner Chat,https://www.facebook.com/groups/629271107486386/,Private,11K,11000.0,"This page is for PD & FD Scanner Info only for the Taunton - Raynham - Dighton areas. Please. no advertising. No drama. No asking people to donate money for any reason. No selling anything. Just be nice and respect everyone else's opinions.",2 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"1488964347888837",If it's free$ its for me! - Taunton$ MA area,https://www.facebook.com/groups/1488964347888837/,Private,2.7K,2700.0,"We all have things we don't need! Let's get rid of some of our excess things and help each other out by giving it for free! Only rules here are no selling at all... everything listed must be free.",2 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"1576865519239267",Online YardSale Of Taunton Area.,https://www.facebook.com/groups/1576865519239267/,Private,5.5K,5500.0,"have fun.and happy selling/buying.",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"681378215268689",Sell Your Stuff in Bridgewater$ Mass Community Garage Estate Sale Buy Sell,https://www.facebook.com/groups/681378215268689/,Private,11K,11000.0,"Have things to sell? or give away? Looking for something in particular?? Post items you are selling/ looking for here. Please delete your post once the item(s) is sold.Thank you",10+ posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"massachusettsjobs",Massachusetts Jobs Hiring,https://www.facebook.com/groups/massachusettsjobs/,Private,10K,10000.0,"Massachusetts Jobs Network is a platform for employers and job seekers in Massachusetts to connect. Employers to add jobs while job seekers can search for jobs. APPLY TO Massachusetts JOBS NOW! Website: https://avacko.com POST Massachusetts JOBS FREE! Post Jobs for free at https://avacko.com LIKE OUR FACEBOOK PAGE! Like our Facebook Page: https://www.facebook.com/avacko If you are Hiring anywhere in Massachusetts Right Now. or know someone/company that is hiring. please share this on this wall and post for free on our website. If you are searching for a job. post on this wall and on the website and let recruiters/companies know. We provide Massachusetts job vacancies for part time. full time and contract workers. Job seekers can apply for positions only through our website. Find Your Massachusetts dream job by connecting with various employers hiring near where you live. Seach jobs in Boston. Brockton. Cambridge. Fall River. Lowell. New Bedford. Quincy. Springfield. Worcester and other cities in Massachusetts. RULES FOR GROUP POSTING Massachusetts Recruiters. Massachusetts HR departments. Massachusetts Job Seekers. etc. are all welcome. Post anything you want if it has to do with Massachusetts jobs! Visit our job website on https://avacko.com and post jobs and resumes FREE for maximum exposure ~No Direct Sales/multi-level marketing posts It will be deleted and you may be removed from the group! ~No “Private Message Me” posts…all posts must have the information there for all to see. This is for your safety. It will be deleted. and you may be removed from the group! ~No cursing or sexual. rude. crude or negative behavior- it will be deleted. and you may be deleted from the group! ~Off-topic posts may be deleted. Please keep the topic to job search and employment posts. #bostonjobs #brocktonjobs #cambridgejobs #fallriverjobs #lowelljobs #newbedfordjobs #quincyjobs #springfieldjobs #worcesterjobs",6 posts a day,Taunton,MA,Massachusetts,41.905007,-71.10261
"903466516389011",Taunton PD Scanner Talk,https://www.facebook.com/groups/903466516389011/,Private,7.2K,7200.0,"Also we are not associated with the Taunton Police Dept or any other Dept's at all. We simply post EXACTLY what's said on scanner!! Again we post EXACTLY WHAT IS SAID OVER SCANNER! 🗣 This is so neighbors can have peace of mind an know whats going on around them. I think of everyone as a big community looking out for one another. Any disrespect will not be tolerated here on out an will be remove ASAP. Reports of posts remain confidential you are my eyes when I can not be on this page given the life I live an have other things that are priority. And sorry to those who leave an bash the page I try an keep it as drama free as much as I can. but their is always one in the bunch. I hope we continue to grow an have one Another's back as a community and as neighbor's.",NA,Taunton,MA,Massachusetts,41.905007,-71.10261
"417626875374431",Phillipston/ Templeton Community Page,https://www.facebook.com/groups/417626875374431/,Private,3.7K,3700.0,"Welcome to the Phillipston/ Templeton Community Facebook Group. This group was created so that we can share information in regards to our community as well as connect with each other. I ask that you follow just simple common curtesy rules.",3 recent anonymous posts,Templeton,MA,Massachusetts,42.545976,-72.064971
"1896179273850170",Templeton Massachusetts Resident's Current Affairs Group,https://www.facebook.com/groups/1896179273850170/,Private,3.3K,3300.0,"Please enjoy this group. This group has been created to keep all Templeton Massachusetts. Residents aware of all Current Affairs. We welcome Residents. Businesses and Committees of all types to become active members. This is a place to share relevant events. activities and information to town residents.",10 posts a day,Templeton,MA,Massachusetts,42.545976,-72.064971
"277937109562518",Templeton$ Jailbirds in Training,https://www.facebook.com/groups/277937109562518/,Private,2.5K,2500.0,"This page is where residents can come and openly express themselves for the most part. Everyone has a right to their opinion but if you are just coming on here to troll posts and argue with everyone. your time will most likely be cut short. Conversations can get heated at times. Please refrain from threatening anyone! We all know 95% of this group hates Biden but with all the flagging we have to stop the political posts. Trying to save the page. BLOCK AN ADMIN YOU WILL BE REMOVED!",10 posts a day,Templeton,MA,Massachusetts,42.545976,-72.064971
"1769223529915613",Trail Cameras Of Massachusetts,https://www.facebook.com/groups/1769223529915613/,Private,12K,12000.0,"Let’s see all the amazing wildlife and critters of Massachusetts… this state is full of amazing wildlife…show it off 💯😁💯for everyone to see what you captured can’t wait to see all the videos and pictures…",10+ posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"1584897071646078",Tewksbury Connected,https://www.facebook.com/groups/1584897071646078/,Private,3.7K,3700.0,"This community is specifically for people from Tewksbury. Massachusetts. both current and former residents. as well as those who work in Tewksbury. Our main goal is to provide a place where we can share information about local events. ask for recommendations. assist in finding services. and discuss what's happening in Tewksbury. We kindly request that all members maintain a respectful tone in their comments. We have a strict policy against bullying. and any instances will not be tolerated. Additionally. please note that if you block one of our administrators. you may be removed from the group. Please refrain from any form of advertising unless it pertains to a new business or a change in an existing business. We warmly welcome posts related to fundraising for non-profits. schools. town sports. and supporting local families in need.",7 recent anonymous posts,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"mace5",Massachusetts CE5 ET.Contact.Network Group,https://www.facebook.com/groups/mace5/,Private,1.2K,1200.0,"We welcome all of you with open hearts. compassion and love for all families from all around the world to come together for love. unity. peace. harmony. and making alliances with our Star family members from all over the world. from space and hundreds of planets out there who may not look human but have compassion and love for those who is all in for Love. We are a Fellowship that comes together. eat together. who share one's interests. and making contact with Live video streams. This fellowship follows the work of Dr. Steven Greer who has taught us all to make peaceful ET Contact. We get together on a monthly basis to participate in fellowship CE5 Meditations. Every month we meet in a different location in Massachusetts/New Hampshire. Rhode Island and we follow the CE5 protocol through meditation and try to initiate peaceful contact with our seen and unseen family from Space. We are all on the same or different journey. though we may have different avenues to get there. That is okay! We are all at different levels but we learn from each other and help each other progress on our spiritual journeys. Each family member of the group has a special something they have a passion for that they can offer to the group. You will see through discussions and posts that we are all trying to raise our vibrations. develop our light bodies and help anchor 5th dimensional light onto the planet to help Gaia make the transition to the 5th dimension. We celebrate our differences and show a mutual respect for all. If you do see a post/article that you like. please give it a 'Like. Love. or Comment' so that we can continue to support one another and grow from everyone's input. We can all learn so much from each other. Forgiveness is important as I have forgiven those who hurt me in the past and have moved forward but even though they are still trying to hurt me. I love them all so much and bless them with great energy. love. happiness and that they will all flourish as well. There is no room for hate nor grudges nor past tensions but only ever lasting love. peace. and happiness for all. We encourage our family members to stay away from things that lower our vibrations and calcify our pineal glands. We understand that we are all human and we all have our attachments to certain things. so this is just encouraged and not required. The only thing we ask is that during the day of our CE5 gatherings. family members who are planning to participate please stay away from things like Alcohol. Cigarettes. Drugs and Marijuana. In order for our CE5 meditations to be successful and make peaceful contact with our space families we need to keep our vibrations as high as possible. Our families from space will only join us if our fellowship vibrations are as close to the same frequency as theirs. We do not believe in voting anyone out either. Space from each other is great and when time passes by both parties will heal on its own and come together again as family.",NA,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"955212954913096",Buy Nothing (Tewksbury),https://www.facebook.com/groups/955212954913096/,Private,2.8K,2800.0,"This group is for giving away items or looking for items in need.",2 posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"TewksburyMaYardsale",Tewksbury MA Yard Sale,https://www.facebook.com/groups/TewksburyMaYardsale/,Private,18K,18000.0,"Post anything you want to sell! ISO= In Search Of NIP= New In Package NIB= New In Box Bump= Moves your item to the top of the groups news feed EUC= Excellent Used Condition NWT=New With Tags P/P= Pending/Pick-up ***DELETE SOLD ITEMS** OTHER message box= located in your messages theres a small unbold texted link to the right of inbox. somtimes messages are sent there when you message someone in the yardsale groups.. check there if your not finding a private message from someone ... When selling an item it goes in order of who wants it. For example.. Someone is selling a bed and person 1 comments and wants it then person 2 wants it also. so on and so fourth. If the person infront of the other doesnt want the item it goes to the next person in line of who commented. its it only fair that way. If you set a time to meet with someone. please swap contact numbers privately in case something comes up and one of you are not able to make it to the meet. If someone is a no show please message me and let me know. It is your responsibility as a buyer to check and make sure something is working before taking it home from a seller. PLEASE when posting multiple items use the PHOTO ALBUM option. so people are not getting flooded with email notifications. PLEASE check for recalls on baby/kids items before posting. Buyers. this is also your responsibility. Thanks and happy selling! If any questions or concens message Wendy Clark Carmona or Shianne Carmona",4 recent anonymous posts,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"2211461116",You know you're from Tewksbury if....,https://www.facebook.com/groups/2211461116/,Private,6.5K,6500.0,"Welcome to Tewksbury. If you live here. used to live here. work here. used to work here. or maybe just drove thru and thought it a quaint little town. then this group is for you. New Facebook accounts will not be approved to join - must have a FB account for over 1 year.",NA,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"2126797067573220",EVERYTHING IS FREE TEWKSBURY$ MA,https://www.facebook.com/groups/2126797067573220/,Private,2.7K,2700.0,"Tewksbury Everything Free is a group where members who are residents of Tewksbury MA can give away items or take items from others for their own personal use. Members MUST live in Tewksbury. We verify the address of EVERY member that requests to join. In order to join you must answer every question in order to be approved. Facebook is aware that we are requesting addresses and this does not go against of their guidelines/rules.",10 posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"1654074898165143",BAZAR DE BOSTON E REGIAO EMPREGO E ALUGUEL DE CASAS ANUNCIE AQUI.,https://www.facebook.com/groups/1654074898165143/,Private,36K,36000.0,"O BAZAR DE BOSTON CLASSIFICADOS CRIADO COM O INTUITO DE OFERTAS DE EMPREGO E ALUGUEL DE CASAS EM GERAL.",31 recent anonymous posts,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"919085331477525",Mega Yard Sale Page Wilmington$ Billerica$ Tewksbury$ Chelmsford,https://www.facebook.com/groups/919085331477525/,Private,16K,16000.0,"A Drama Free Buy / Sell / Trade Group! the Mega Yard Sale Page (Billerica.Wilmington.Tewksbury Lowell Chelmsford) area ONLY 3 RULES 1. Price. picture & location MUST be included in your posting or it will not be approved. 2. Don't bump your posts excessively. 3. NO posting of businesses or services UNLESS you are local. NO promoting or selling of items such as creams/shakes/make up/wraps/candles/jewelry etc where there are reps involved. Example 'ItWorks'/Shakeology. These are considered 'spammy' & will be deleted We have two awesome admins who are here to help.",10+ posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"1567781376777627",YARD SALE Tewksbury Billerica Wilmington Andover Lowell,https://www.facebook.com/groups/1567781376777627/,Private,8.2K,8200.0,"Buy and Sell Please be honorable Not many rules. If you have something to sell then this is where you want to be ♡♡ Over posting same item wont work here. This is a Drama Free Zone Abide or get booted. Peace",4 posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"TownieAdmin",Tewksbury Townies,https://www.facebook.com/groups/TownieAdmin/,Private,1.4K,1400.0,"The word about town. events. advertising. questions. concerns...All local loveliness! Inside our fabulous community! Open disussions are welcome! No topics off the table. We wanna hear the voice of the community! *Feedback is helpful! Please always remember to be kind in your comments.",2 posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"646002012563290",MVP (Mud Vehicles n Posse),https://www.facebook.com/groups/646002012563290/,Private,1.5K,1500.0,"All Jeeps. 4x4's & vehicles welcome!!We are a collaborative of offroad enthusiasts and car/truck clubs from all over New England.. with a few newer members nationwide. together we strive to make a difference by giving back in our communities... while enjoying our time together! We've hosted events in support of 1st responders. memorial services for local heroes and veterans. toy drives. holiday events. While also raising awareness against childhood illnesses! suicide prevention and good mental health We look for opportunities everywhere to put smiles on as many faces we can. if you like mud.rocks and trails or just shear passion for the open road welcome to the MVP family!!",2 posts a day,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"613148392642320",Tewksbury Free Day,https://www.facebook.com/groups/613148392642320/,Private,1.4K,1400.0,"This group is for ONLY Tewksbury. Massachusetts (USA) residents only. This group is NOT for anyone living outside of Tewksbury. Massachusetts. This group is for residents to help each other out. We announce a date and on that date you can put items outside your house that you do not want or go to others houses to obtain items for your own person use. You can also post items you do not want at any time. We check all addresses that are supplied. If you do not supply the info requested to join you will be denied. If we cannot find proof that you live in Tewksbury you will be denied. Using someone else's address is not ok.",NA,Tewksbury,MA,Massachusetts,42.60283,-71.223224
"146241526090602",Tewksbury Pay it forward (free Only Post),https://www.facebook.com/groups/146241526090602/,Private,1.1K,1100.0,"This group has been created. for those that would like to pay it forward & give items away for free. It’s also for those that might be looking for a certain item for free. If it is found that you are selling anything. you will be removed from the group. Items go to first person that responds in the comment section. If item is not pick up within required time. it may go to the next person in the comment section. Have fun & be a blessing!!!",NA,Tewksbury,MA,Massachusetts,42.60283,-71.223224
